,Unnamed: 0,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,distance,tuition,education,income,region,filled_wage
2461,2462,female,other,38.04999924,no,no,yes,no,9.399999618999999,4.0,0.9318699840000001,12,low,other,10.27999973
2462,2463,male,other,62.36000061,no,yes,yes,no,9.399999618999999,4.0,0.9318699840000001,16,low,other,10.27999973
2463,2464,male,other,42.90999985,no,no,yes,no,9.399999618999999,4.0,0.9318699840000001,12,low,other,10.27999973
2464,2465,male,other,64.11000061,yes,no,yes,no,8.199999809,4.5,0.9318699840000001,16,low,other,10.27999973
2465,2466,female,other,49.70999908,no,no,yes,no,8.199999809,4.5,0.9318699840000001,13,low,other,10.27999973
2466,2467,female,other,47.22999954,no,no,yes,no,8.199999809,4.5,0.9318699840000001,15,low,other,10.27999973
2467,2468,female,other,47.59999847,no,no,yes,no,7.3000001910000005,1.0,0.9318699840000001,12,low,other,10.27999973
2468,2469,male,other,65.38999939,no,no,yes,no,7.3000001910000005,1.0,0.9318699840000001,17,low,other,10.27999973
2469,2470,male,other,66.16999817,no,no,yes,no,7.3000001910000005,1.0,0.9318699840000001,12,low,other,10.27999973
2470,2471,female,other,63.88999939,no,no,yes,no,6.900000095,4.5,0.9318699840000001,12,low,other,10.27999973
2471,2472,male,other,41.04999924,no,no,yes,no,6.900000095,4.5,0.9318699840000001,12,low,other,10.27999973
2472,2473,female,other,55.22000122,no,no,no,no,6.900000095,4.5,0.9318699840000001,12,low,other,10.27999973
2473,2474,female,other,57.68999863,no,no,yes,no,6.900000095,4.5,0.9318699840000001,14,low,other,10.27999973
2474,2475,male,other,49.36000061,no,no,yes,no,8.399999618999999,2.0,0.9318699840000001,12,high,other,10.27999973
2475,2476,female,other,45.02000046,no,no,yes,no,8.399999618999999,2.0,0.9318699840000001,13,low,other,10.27999973
2476,2477,female,other,44.04000092,no,no,yes,no,8.399999618999999,2.0,0.9318699840000001,12,low,other,10.27999973
2477,2478,male,other,53.36999893,no,yes,yes,no,10.69999981,2.0,0.9318699840000001,14,high,other,10.27999973
2478,2479,female,other,41.68999863,no,no,yes,no,10.69999981,2.0,0.9318699840000001,13,low,other,10.27999973
2479,2480,female,other,39.65000153,no,no,yes,no,10.69999981,2.0,0.9318699840000001,12,low,other,10.27999973
2480,2481,female,other,48.95999908,no,no,yes,no,10.69999981,2.0,0.9318699840000001,17,low,other,10.27999973
2481,2482,male,other,45.40000153,no,no,yes,no,8.300000191,1.5,0.9318699840000001,13,low,other,10.27999973
2482,2483,female,other,52.72000122,no,no,yes,no,8.300000191,1.5,0.9318699840000001,15,low,other,10.27999973
2483,2484,female,other,48.40999985,no,no,yes,no,8.300000191,1.5,0.9318699840000001,12,low,other,10.27999973
2484,2485,female,other,51.09999847,no,no,yes,no,8.300000191,1.5,0.9318699840000001,14,low,other,10.27999973
2485,2486,female,other,40.68000031,no,no,yes,no,8.300000191,1.5,0.9318699840000001,12,low,other,10.27999973
2486,2487,male,afam,50.47000122,no,no,yes,no,8.0,2.0,0.9318699840000001,13,high,other,10.27999973
2487,2488,male,other,54.40000153,no,no,yes,no,8.0,2.0,0.9318699840000001,16,low,other,10.27999973
2488,2489,male,hispanic,44.95999908,no,no,no,no,8.0,2.0,0.9318699840000001,12,low,other,10.27999973
2489,2490,female,other,56.22000122,no,no,yes,yes,8.0,0.600000024,0.9318699840000001,16,low,other,10.27999973
2490,2491,male,other,50.75,no,no,yes,yes,8.0,0.600000024,0.9318699840000001,15,low,other,10.27999973
2491,2492,female,afam,48.22999954,no,no,no,yes,8.0,0.600000024,0.9318699840000001,16,low,other,10.27999973
2492,2493,female,afam,41.81000137,no,no,yes,yes,8.0,0.600000024,0.9318699840000001,12,low,other,10.27999973
2493,2494,female,other,52.09000015,no,no,yes,yes,8.0,0.600000024,0.9318699840000001,13,low,other,10.27999973
2494,2495,female,afam,40.49000168,no,no,yes,yes,8.0,0.800000012,0.9318699840000001,14,low,other,10.27999973
2495,2496,female,afam,34.93999863,no,no,no,yes,8.0,0.800000012,0.9318699840000001,12,low,other,10.27999973
2496,2497,male,other,66.73999786,yes,no,yes,yes,9.699999809,0.600000024,0.9318699840000001,15,low,other,10.27999973
2497,2498,female,other,53.47000122,no,no,yes,yes,9.699999809,0.600000024,0.9318699840000001,12,low,other,10.27999973
2498,2499,male,other,56.38000107,yes,no,yes,yes,9.699999809,0.600000024,0.9318699840000001,16,low,other,10.27999973
2499,2500,female,afam,37.54999924,no,no,yes,yes,8.0,0.10000000099999999,0.9318699840000001,12,low,other,10.27999973
2500,2501,male,afam,51.36999893,no,no,yes,yes,8.0,0.10000000099999999,0.9318699840000001,15,low,other,10.27999973
2501,2502,male,afam,38.54999924,no,no,yes,yes,8.0,0.10000000099999999,0.9318699840000001,12,high,other,10.27999973
2502,2503,female,afam,36.95999908,no,no,yes,yes,8.0,0.10000000099999999,0.9318699840000001,13,low,other,10.27999973
2503,2504,male,other,43.63999939,yes,yes,no,yes,8.0,0.300000012,0.9318699840000001,12,low,other,10.27999973
2504,2505,female,hispanic,37.0,no,no,no,yes,8.0,0.300000012,0.9318699840000001,12,low,other,10.27999973
2505,2506,male,other,49.27000046,yes,yes,yes,yes,8.0,0.300000012,0.9318699840000001,12,low,other,10.27999973
2506,2507,female,other,45.31999969,no,no,no,yes,8.0,0.300000012,0.9318699840000001,16,low,other,10.27999973
2507,2508,female,other,38.77000046,no,no,yes,yes,8.0,0.300000012,0.9318699840000001,15,low,other,10.27999973
2508,2509,male,hispanic,40.61999893,no,no,no,yes,8.0,0.300000012,0.9318699840000001,16,low,other,10.27999973
2509,2510,female,afam,52.88000107,no,no,yes,yes,8.0,0.300000012,0.9318699840000001,15,low,other,10.27999973
2510,2511,female,afam,35.18000031,no,no,yes,yes,8.0,0.300000012,0.9318699840000001,13,high,other,10.27999973
2511,2512,male,afam,44.31000137,no,no,yes,yes,8.0,0.300000012,0.9318699840000001,12,low,other,10.27999973
2512,2513,female,afam,47.31000137,no,no,yes,yes,8.0,0.200000003,0.9318699840000001,14,low,other,10.27999973
2513,2514,female,afam,45.79999924,no,no,yes,yes,8.0,0.200000003,0.9318699840000001,12,low,other,10.27999973
2514,2515,male,afam,62.72000122,no,no,yes,yes,8.0,0.200000003,0.9318699840000001,15,high,other,10.27999973
2515,2516,male,afam,40.52000046,no,yes,yes,yes,8.0,0.200000003,0.9318699840000001,15,low,other,10.27999973
2516,2517,female,afam,37.06999969,no,yes,yes,yes,8.0,0.200000003,0.9318699840000001,12,low,other,10.27999973
2517,2518,female,afam,45.90000153,no,no,no,yes,8.0,0.200000003,0.9318699840000001,12,low,other,10.27999973
2518,2519,female,afam,49.45000076,no,no,yes,yes,8.0,0.200000003,0.9318699840000001,16,low,other,10.27999973
2519,2520,male,afam,42.68000031,no,no,yes,yes,8.0,0.200000003,0.9318699840000001,12,low,other,10.27999973
2520,2521,female,hispanic,36.97999954,no,no,no,yes,8.0,1.0,0.9318699840000001,12,high,other,10.27999973
2521,2522,female,afam,42.38000107,no,no,yes,yes,8.0,1.0,0.9318699840000001,12,low,other,10.27999973
2522,2523,female,afam,38.93000031,no,no,no,yes,8.0,1.0,0.9318699840000001,12,high,other,10.27999973
2523,2524,female,afam,36.43999863,no,no,no,yes,8.0,1.0,0.9318699840000001,12,low,other,10.27999973
2524,2525,male,other,59.45000076,no,no,yes,yes,8.0,1.7999999519999998,0.9318699840000001,15,low,other,10.27999973
2525,2526,female,hispanic,35.81000137,no,no,yes,yes,8.0,1.7999999519999998,0.9318699840000001,12,low,other,10.27999973
2526,2527,female,other,59.75999832,yes,yes,yes,yes,8.0,1.7999999519999998,0.9318699840000001,16,high,other,10.27999973
2527,2528,female,other,54.84000015,no,no,yes,yes,8.0,1.7999999519999998,0.9318699840000001,16,high,other,10.27999973
2528,2529,male,hispanic,42.31000137,no,no,yes,yes,8.0,0.800000012,0.9318699840000001,16,high,other,10.27999973
2529,2530,male,afam,35.74000168,no,no,yes,yes,8.0,0.800000012,0.9318699840000001,12,low,other,10.27999973
2530,2531,female,afam,34.86999893,no,no,no,yes,8.0,0.800000012,0.9318699840000001,12,low,other,10.27999973
2531,2532,female,afam,46.00999832,no,no,no,yes,8.0,0.800000012,0.9318699840000001,13,low,other,10.27999973
2532,2533,male,afam,36.06000137,no,no,no,yes,8.0,0.800000012,0.9318699840000001,12,low,other,10.27999973
2533,2534,male,afam,30.97999954,no,no,no,yes,8.0,0.800000012,0.9318699840000001,12,low,other,10.27999973
2534,2535,female,afam,48.06999969,no,no,no,yes,8.0,0.800000012,0.9318699840000001,15,low,other,10.27999973
2535,2536,female,other,42.91999817,no,no,yes,no,9.699999809,1.5,0.9318699840000001,14,high,other,10.27999973
2536,2537,female,other,54.52999878,no,no,yes,no,9.699999809,1.5,0.9318699840000001,12,low,other,10.27999973
2537,2538,female,afam,53.93999863,no,no,no,no,9.699999809,1.5,0.9318699840000001,16,low,other,10.27999973
2538,2539,female,other,66.33999634,yes,yes,yes,no,8.0,0.10000000099999999,0.9318699840000001,12,high,other,10.27999973
2539,2540,female,other,51.0,yes,yes,no,no,8.0,0.10000000099999999,0.9318699840000001,16,high,other,10.27999973
2540,2541,female,other,59.09999847,no,no,yes,no,10.89999962,1.5,0.9318699840000001,16,low,other,10.27999973
2541,2542,male,other,52.77000046,no,no,yes,no,10.89999962,1.5,0.9318699840000001,16,high,other,10.27999973
2542,2543,male,hispanic,53.09000015,no,no,no,no,10.89999962,1.5,0.9318699840000001,12,low,other,10.27999973
2543,2544,female,other,40.77999878,no,no,yes,no,10.89999962,1.5,0.9318699840000001,12,low,other,10.27999973
2544,2545,male,other,58.31999969,no,no,yes,no,8.0,2.5,0.9318699840000001,12,high,other,10.27999973
2545,2546,male,other,58.20999908,yes,yes,yes,no,8.0,2.5,0.9318699840000001,16,high,other,10.27999973
2546,2547,female,other,55.58000183,no,no,yes,no,12.80000019,4.0,0.9318699840000001,12,low,other,10.27999973
2547,2548,male,hispanic,39.38999939,no,no,yes,no,12.80000019,4.0,0.9318699840000001,12,low,other,10.27999973
2548,2549,male,other,54.22999954,no,no,yes,no,12.80000019,4.0,0.9318699840000001,12,low,other,10.27999973
2549,2550,male,other,52.18999863,no,no,yes,no,12.80000019,4.0,0.9318699840000001,12,low,other,10.27999973
2550,2551,female,other,39.20999908,no,no,yes,no,11.10000038,1.5,0.9318699840000001,12,high,other,10.27999973
2551,2552,female,other,44.06000137,no,no,no,no,11.10000038,1.5,0.9318699840000001,14,low,other,10.27999973
2552,2553,female,other,43.36999893,no,no,yes,no,11.10000038,1.5,0.9318699840000001,12,low,other,10.27999973
2553,2554,male,other,41.86999893,no,no,yes,no,11.10000038,1.5,0.9318699840000001,12,high,other,10.27999973
2554,2555,male,other,50.75,no,no,yes,no,11.10000038,1.5,0.9318699840000001,14,high,other,10.27999973
2555,2556,male,other,43.34000015,no,no,yes,no,11.10000038,1.5,0.9318699840000001,12,low,other,10.27999973
2556,2557,male,other,46.25999832,yes,no,yes,no,11.10000038,1.5,0.9318699840000001,14,low,other,10.27999973
2557,2558,male,other,54.59999847,no,no,yes,no,11.10000038,1.5,0.9318699840000001,15,high,other,10.27999973
2558,2559,female,other,46.77999878,no,no,yes,no,11.19999981,0.10000000099999999,0.9318699840000001,12,low,other,10.27999973
2559,2560,female,other,43.65999985,yes,no,yes,no,11.19999981,0.10000000099999999,0.9318699840000001,12,low,other,10.27999973
2560,2561,male,hispanic,43.59000015,yes,no,yes,no,11.19999981,0.10000000099999999,0.9318699840000001,12,low,other,10.27999973
2561,2562,male,other,38.40999985,no,no,yes,no,11.19999981,0.10000000099999999,0.9318699840000001,12,low,other,10.27999973
2562,2563,female,other,48.34000015,no,yes,yes,no,11.19999981,0.10000000099999999,0.9318699840000001,13,low,other,10.27999973
2563,2564,female,other,59.47000122,no,no,yes,no,11.19999981,0.10000000099999999,0.9318699840000001,12,low,other,10.27999973
2564,2565,female,other,60.27000046,yes,no,yes,no,8.0,2.0,0.9318699840000001,17,low,other,10.27999973
2565,2566,female,other,56.91999817,no,no,yes,no,8.0,2.0,0.9318699840000001,15,high,other,10.27999973
2566,2567,female,other,55.59000015,yes,no,yes,no,8.0,2.0,0.9318699840000001,12,high,other,10.27999973
2567,2568,male,other,53.83000183,no,no,yes,no,8.0,2.0,0.9318699840000001,16,high,other,10.27999973
2568,2569,male,afam,52.18999863,yes,yes,yes,no,8.0,2.0,0.9318699840000001,15,high,other,10.27999973
2569,2570,female,other,49.24000168,no,no,yes,no,4.099999905,0.699999988,0.8244799970000001,12,low,other,10.51000023
2570,2571,female,other,52.74000168,yes,yes,yes,no,4.099999905,0.699999988,0.8244799970000001,14,high,other,10.51000023
2571,2572,male,other,67.84999847,no,no,yes,no,4.099999905,0.699999988,0.8244799970000001,16,low,other,10.51000023
2572,2573,male,other,50.5,no,no,yes,no,4.099999905,0.699999988,0.8244799970000001,12,low,other,10.51000023
2573,2574,female,other,53.79000092,yes,no,yes,no,4.400000095,2.0,0.8244799970000001,12,high,other,10.51000023
2574,2575,male,other,55.45000076,no,no,yes,no,4.400000095,2.0,0.8244799970000001,13,high,other,10.51000023
2575,2576,female,other,54.49000168,no,no,yes,no,4.400000095,2.0,0.8244799970000001,13,low,other,10.51000023
2576,2577,male,other,62.11000061,no,no,yes,no,4.400000095,2.0,0.8244799970000001,16,low,other,10.51000023
2577,2578,female,other,46.79000092,no,no,yes,no,4.400000095,2.0,0.8244799970000001,13,high,other,10.51000023
2578,2579,female,other,42.25,no,no,yes,no,4.400000095,2.0,0.8244799970000001,12,low,other,10.51000023
2579,2580,male,afam,58.90000153,no,no,yes,yes,8.0,0.699999988,0.484990001,13,low,other,9.760000229
2580,2581,male,other,48.41999817,no,no,yes,yes,8.0,0.699999988,0.484990001,12,low,other,9.760000229
2581,2582,male,other,33.74000168,no,no,yes,yes,8.0,0.699999988,0.484990001,14,low,other,9.760000229
2582,2583,female,other,52.52000046,no,no,yes,yes,8.0,0.699999988,0.484990001,12,low,other,9.760000229
2583,2584,female,other,43.81999969,no,no,yes,yes,8.0,0.699999988,0.484990001,12,low,other,9.760000229
2584,2585,male,other,62.63999939,yes,no,yes,no,3.700000048,1.0,0.7690500020000001,17,high,other,9.289999962000001
2585,2586,male,hispanic,63.18000031,yes,no,yes,no,3.700000048,1.0,0.7690500020000001,14,high,other,9.289999962000001
2586,2587,male,other,56.15000153,yes,no,yes,no,3.700000048,1.0,0.7690500020000001,14,high,other,9.289999962000001
2587,2588,female,other,62.75,no,no,yes,no,3.700000048,1.0,0.7690500020000001,16,high,other,9.289999962000003
2588,2589,female,other,54.70000076,yes,yes,yes,no,3.700000048,1.0,0.7690500020000001,15,high,other,9.289999962000001
2589,2590,male,other,58.93000031,no,no,yes,yes,4.6999998089999995,1.0,0.8244799970000001,16,high,other,10.51000023
2590,2591,female,other,53.61999893,no,no,yes,yes,4.6999998089999995,1.0,0.8244799970000001,12,low,other,10.51000023
2591,2592,male,other,50.36000061,no,no,yes,yes,4.6999998089999995,1.0,0.8244799970000001,12,low,other,10.51000023
2592,2593,female,other,50.95999908,yes,yes,yes,yes,4.6999998089999995,1.0,0.8244799970000001,15,high,other,10.51000023
2593,2594,male,other,63.43000031,no,no,yes,yes,4.6999998089999995,1.0,0.8244799970000001,13,high,other,10.51000023
2594,2595,male,other,57.09000015,no,no,yes,yes,4.099999905,0.400000006,0.8244799970000001,14,low,other,10.51000023
2595,2596,female,other,56.04000092,no,no,yes,yes,4.099999905,0.400000006,0.8244799970000001,12,low,other,10.51000023
2596,2597,male,other,67.47000122,no,yes,yes,yes,4.099999905,0.400000006,0.8244799970000001,17,low,other,10.51000023
2597,2598,female,other,67.48999786,no,no,yes,yes,4.099999905,0.400000006,0.8244799970000001,15,low,other,10.51000023
2598,2599,female,hispanic,43.11000061,no,no,yes,yes,4.3000001910000005,4.0,0.8244799970000001,13,low,other,10.51000023
2599,2600,female,other,61.18000031,yes,no,yes,yes,4.3000001910000005,4.0,0.8244799970000001,15,high,other,10.51000023
2600,2601,male,other,65.87000275,yes,no,yes,yes,4.3000001910000005,4.0,0.8244799970000001,16,low,other,10.51000023
2601,2602,male,other,53.04999924,no,no,yes,yes,6.5,0.300000012,0.8937600259999999,12,low,other,11.07999992
2602,2603,female,other,56.38000107,yes,no,yes,yes,6.5,0.300000012,0.8937600259999999,15,low,other,11.07999992
2603,2604,male,other,52.86000061,no,no,yes,yes,6.5,0.300000012,0.8937600259999999,14,high,other,11.07999992
2604,2605,male,hispanic,59.75999832,no,yes,yes,yes,6.5,0.300000012,0.8937600259999999,17,high,other,11.07999992
2605,2606,female,afam,60.43999863,yes,no,yes,yes,6.5,0.300000012,0.8937600259999999,17,low,other,11.07999992
2606,2607,male,other,45.74000168,no,no,yes,no,4.099999905,1.7000000480000002,0.8244799970000001,12,low,other,10.51000023
2607,2608,male,other,55.84000015,no,no,yes,no,4.099999905,1.7000000480000002,0.8244799970000001,14,low,other,10.51000023
2608,2609,male,other,42.66999817,no,no,no,no,4.099999905,1.7000000480000002,0.8244799970000001,12,low,other,10.51000023
2609,2610,male,other,67.23000336,no,no,yes,yes,6.400000095,0.300000012,0.8937600259999999,16,low,other,11.07999992
2610,2611,male,other,65.25,no,yes,no,yes,6.400000095,0.300000012,0.8937600259999999,17,low,other,11.07999992
2611,2612,female,other,43.06000137,yes,no,no,yes,6.400000095,0.300000012,0.8937600259999999,12,low,other,11.07999992
2612,2613,female,other,58.41999817,no,no,yes,yes,6.400000095,0.300000012,0.8937600259999999,16,high,other,11.07999992
2613,2614,female,other,40.74000168,no,yes,yes,no,4.900000095,0.699999988,0.6847600340000001,12,high,other,8.649999618999999
2614,2615,male,other,62.16999817,no,no,no,no,4.900000095,0.699999988,0.6847600340000001,16,low,other,8.649999618999999
2615,2616,female,other,65.55000305,yes,yes,yes,no,4.900000095,0.699999988,0.6847600340000001,16,low,other,8.649999618999999
2616,2617,male,other,44.34000015,no,no,yes,no,4.900000095,0.699999988,0.6847600340000001,12,low,other,8.649999618999999
2617,2618,female,other,39.25,no,no,yes,no,4.900000095,0.699999988,0.6847600340000001,12,high,other,8.649999618999999
2618,2619,female,other,49.54999924,no,no,yes,no,4.900000095,0.699999988,0.6847600340000001,12,high,other,8.649999618999999
2619,2620,female,other,45.13000107,no,no,no,no,9.300000191,5.0,0.484990001,12,low,other,9.760000229
2620,2621,male,other,50.88770227922496,no,no,yes,no,9.300000191,5.0,0.484990001,12,low,other,9.760000229
2621,2622,male,other,57.74000168,no,no,no,no,9.300000191,5.0,0.484990001,12,low,other,9.760000229
2622,2623,female,other,52.04000092,no,no,yes,no,9.300000191,5.0,0.484990001,12,high,other,9.760000229
2623,2624,male,other,59.18000031,no,no,yes,no,9.300000191,5.0,0.484990001,12,low,other,9.760000229
